Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Format Errors P-Red,Format Errors P-Blue,Format Errors Judge,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_P-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_133723_757860_2f351eca,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,10,0,0,0,0,70,0,140,70,70,0.0,140,True,True,10,2,8,2,1,1,8,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,2,4,1,1,3,1,0,0,0,0,4,0,0,4,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_162848_805659_8ba06389,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,9,2,1,1,0,70,0,140,60,80,0.0714285714285714,140,True,True,3,1,2,1,0,1,2,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_133620_464375_6751e0f2,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,9,0,0,0,0,70,0,140,75,65,0.03571428571428581,140,True,True,8,0,8,2,2,0,6,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,0,0,0,0,0,7,1,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_133822_504807_cf4fb681,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,0,0,0,0,70,0,70,70,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_133752_288467_ea02a221,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,0,0,0,70,0,140,67,73,0.021428571428571352,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,1,1,0,0,0,0,13,10,3,1,0,1,1,5,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_162852_018928_ff0c7c74,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,5,4,1,3,3,0,1,0,1,3,3,0,15,8,7,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_133659_783166_da7c9444,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,9,0,0,0,0,70,0,70,70,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,1,0,4,4,0,0,0,0,4,4,0,2,1,1,0,0,0,1,3,4.0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,107,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_133834_758274_c7e7fe3a,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,7,0,0,0,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,2,0,2,2,0,0,0,0,1,1,0,6,4,2,0,0,0,1,2,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_133937_219992_3b4b3d15,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,7,0,0,0,0,70,0,140,110,30,0.2857142857142858,140,True,True,7,2,5,3,2,1,4,3,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,2,0,2,0,0,4,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_162856_099857_d5e8e67d,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,1,1,0,0,70,0,140,70,70,0.0,140,True,True,6,1,5,1,0,1,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,3,0,0,3,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_133906_887435_39138a95,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,0,0,0,0,70,0,75,75,0,0.5,140,True,False,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0,2,1,1,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_134027_367236_d83c78cd,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,9,0,0,0,0,70,0,140,75,65,0.03571428571428581,140,True,True,5,0,5,1,1,0,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,1,2,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,0,3,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_134024_121142_590df61e,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,65,5,0.4285714285714286,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,2,0,3,3,0,0,0,0,5,5,0,6,4,2,0,0,0,1,4,,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_162859_601413_c88a1577,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,7,0,0,0,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,0,1,1,0,2,1,1,1,1,0,7,4,3,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_133922_513304_a55fea73,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2,0,2,1,1,1,1,0,1,0,1,7,5,2,1,0,1,1,4,5.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,108,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_134045_098190_ebc26e82,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,7,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_134114_633626_a75486e1,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,10,0,0,0,0,70,0,140,75,65,0.03571428571428581,140,True,True,7,1,6,2,1,1,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,5,0,1,6,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_162909_230788_b13f7e12,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,11,0,0,0,0,70,0,140,70,70,0.0,140,True,True,8,2,6,1,0,1,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,5,0,0,5,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_134049_473909_f72998a0,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,0,0,0,0,70,0,75,75,0,0.5,140,True,False,8,0,8,1,1,0,7,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_134222_899441_7e5cab96,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,7,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_134127_720294_bd1d39d1,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,140,68,72,0.014285714285714235,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,3,2,1,1,0,1,1,4,,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_162909_346037_6b9d3dc4,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,2,1,1,1,1,0,1,0,1,4,2,2,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_134106_991065_a70995f7,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,7,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,4,3,1,1,0,1,1,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,109,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_134225_126003_6a429065,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_134256_605132_1c1b1be4,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,12,0,0,0,0,70,0,140,69,71,0.0071428571428571175,140,True,True,7,1,6,1,0,1,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,2,3,1,1,0,1,1,0,0,0,0,0,5,0,0,5,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_162921_222636_221c1f48,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,10,0,0,0,0,70,0,140,70,70,0.0,140,True,True,9,1,8,1,1,0,8,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6,1,0,5,1,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_134242_141657_40f3bd45,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6.0,2,4,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_134411_099969_9ccac95d,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,8,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_134325_888652_b474eb9a,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,0,0,0,70,0,140,79,61,0.06428571428571428,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,3,2,1,1,0,1,1,5,,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_162923_190106_f0dcaf6b,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,10,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,1,1,0,1,1,0,1,1,0,3,2,1,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_134251_886322_e2b27712,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,0,0,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,110,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_134418_826832_19b86dfd,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,3,2,1,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,5,4,1,1,0,1,1,4,,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,111,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_134443_452677_05995577,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,1,1,0,0,70,0,140,80,60,0.0714285714285714,140,True,True,6,2,4,2,1,1,4,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,5,0,3,1,0,1,1,1,0,0,1,0,2,0,0,3,0,0,0,0,1,3,0,3,1
LLAMA_SCOUT-LLAMA_SCOUT,111,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_162935_392911_a68ea796,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,9,0,0,0,0,70,0,140,75,65,0.03571428571428581,140,True,True,8,0,8,2,2,0,6,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,5,0,0,6,0,0,0,0,1,3,0,3,1
