Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_O-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
LLAMA_MAVERICK-LLAMA_MAVERICK,105,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_190340_501364_b8437900,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,7,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,2,1,1,1,1,0,8,5,3,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,105,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_160330_589604_f86d99f8,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,2,0,2,1,1,0,0,0,2,1,1,2,1,1,1,2,6.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,105,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_160611_371364_dbf63867,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,90,50,0.1428571428571428,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,2,1,1,2,1,1,1,2,,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_160732_457602_65547824,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,77,63,0.050000000000000044,140,True,True,5,0,5,1,1,0,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,10,8,0,3,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_190400_024918_5c1d129a,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,8,3,5,1,1,0,7,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,1,0,3,0,0,4,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_160636_833699_f9f306a3,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,4,1,3,2,1,1,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8.0,4,4,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_161017_151018_e97111f6,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,7,0,70,0,140,90,50,0.1428571428571428,140,True,True,2,0,2,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_160920_371753_e3d54fcf,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,2,2,2,0,2,1,1,0,0,0,6,3,3,2,1,1,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_190425_154183_5726fcdb,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,3,1,2,3,3,0,2,1,1,0,0,0,7,3,4,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_160644_243584_b9d0ad71,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,2,1,1,0,0,0,4,2,2,2,1,1,1,2,8.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,106,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_161021_455489_0fa315c2,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,1,1,0,0,0,0,4,2,2,1,0,1,1,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_161330_392948_88d3479e,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,66,74,0.02857142857142847,140,True,True,4,1,3,2,2,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,3,7,1,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_190429_035058_6b256706,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,80,60,0.0714285714285714,140,True,True,5,1,4,3,2,1,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,4,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_161106_633742_45c2a016,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,4,0,4,1,1,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_161450_425803_c5686073,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,10,0,70,0,70,70,0,0.5,140,True,False,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_161348_277255_f9cc196d,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,9,0,70,0,140,67,73,0.021428571428571352,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,3,1,2,3,3,0,2,1,1,0,0,0,10,3,7,2,1,1,1,4,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_190540_819623_302237e9,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,2,2,2,0,2,1,1,0,0,0,18,9,9,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_161144_715271_52637ffe,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,1,0,1,0,0,0,4,2,2,1,1,0,1,2,9.0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,107,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_161616_125976_f9115e58,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,70,0,90,90,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_161739_257342_c2b73a3b,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,7,0,70,0,140,70,70,0.0,140,True,True,6,2,4,2,2,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_190632_747152_31fe2a5d,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,70,0,140,75,65,0.03571428571428581,140,True,True,3,0,3,1,1,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_161640_802962_82a47c70,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,6,1,5,1,0,1,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,2,0,1,2,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_162020_169632_96d4eb13,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,9,0,70,0,140,90,50,0.1428571428571428,140,True,True,4,0,4,1,1,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,3,0,0,2,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_161951_506206_dec140e5,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,70,0,140,74,66,0.02857142857142847,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,1,1,3,1,2,2,1,1,0,0,0,6,3,3,2,1,1,1,3,,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_190639_684854_5c4b70e5,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0,0,8,5,3,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_161649_013286_7f963671,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,7,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,1,4,4,0,2,1,1,0,0,0,2,1,1,2,1,1,1,2,8.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,108,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_162037_522017_308dd0c3,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_162126_683872_83dc77ac,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,83,57,0.09285714285714275,140,True,True,4,1,3,2,1,1,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,8,0,1,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_190645_466444_fa29c186,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,9,0,70,0,75,75,0,0.5,140,True,False,7,1,6,2,2,0,5,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_162100_264092_5aebf8a4,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,70,0,140,95,45,0.1785714285714286,140,True,True,1,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10.0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_162247_844673_70fdd21d,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,4,0,4,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,2,3,2,0,0,2,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_162153_422191_bcb351a4,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,70,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,3,2,1,2,1,1,0,0,0,6,4,2,2,1,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_190709_238241_36b68927,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,1,1,4,3,1,1,1,0,1,0,1,4,2,2,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
LLAMA_MAVERICK-LLAMA_MAVERICK,109,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_162101_421344_74e4090e,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,0,1,5,4,1,1,1,0,0,0,0,6,3,3,1,0,1,1,3,9.0,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
