Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Format Errors P-Red,Format Errors P-Blue,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_P-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
QWEN_3_235B-QWEN_3_235B,90,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_161428_814241_1b5eb85a,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,8,0,0,0,0,0,75,0,75,0.5,140,False,True,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_30B-QWEN_3_30B,90,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260121_140215_207756_0a6ff4bf,QWEN_3_30B-QWEN_3_30B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,7,1,1,0,0,0,140,55,85,0.1071428571428572,140,True,True,1,1,0,1,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,2,3,0
LLAMA_SCOUT-LLAMA_SCOUT,90,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_131020_791334_079db40e,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,6,0,0,0,0,0,140,70,70,0.0,140,True,True,1,0,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,90,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_141834_544640_babe0d8b,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,6,0,0,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,90,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_143124_277805_5d244d18,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,8,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_MAVERICK-LLAMA_MAVERICK,90,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_151008_520006_d19f1b6a,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,9,0,0,0,0,0,85,85,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_235B-QWEN_3_235B,90,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_161955_335400_7c769fe7,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,9,0,0,0,0,0,80,0,80,0.5,140,False,True,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_30B-QWEN_3_30B,90,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260121_140648_816736_e0dfaca1,QWEN_3_30B-QWEN_3_30B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,4,4,0,4,0,0,0,0,0,0.0,140,False,False,2,2,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_SCOUT-LLAMA_SCOUT,90,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_131019_313724_be8ec37b,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,8,0,0,0,0,0,80,5,75,0.4375,140,False,True,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,3,0,3,2,2,0,3,0,3,5,2,3,2,0,2,1,5,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,90,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_141814_711947_449263f1,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,8,0,0,0,0,0,70,0,70,0.5,140,False,True,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,1,4,0,4,4,2,2,0,0,0,6,2,4,4,2,2,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,90,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_143114_497916_4e088288,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,5,2,3,0,0,0,7,4,3,5,3,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_MAVERICK-LLAMA_MAVERICK,90,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_150850_545910_6f28e6e8,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,2,0,2,4,2,2,0,0,0,5,2,3,4,2,2,1,6,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_235B-QWEN_3_235B,90,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_161943_570074_b05cf98d,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,0,0,140,90,50,0.1428571428571428,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,4,2,2,0,0,0,8,4,4,4,2,2,1,5,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_30B-QWEN_3_30B,90,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260121_140623_952255_4b7860f3,QWEN_3_30B-QWEN_3_30B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,5,1,1,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,90,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_141712_712750_e99bb087,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,2,2,0,0,0,4,2,2,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,90,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_142938_807876_64dcef42,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,1,2,0,2,4,2,2,0,0,0,8,4,4,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_SCOUT-LLAMA_SCOUT,90,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_162535_386828_9cf33a9f,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,10,0,0,0,0,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,6,1,5,0,0,0,3,1,2,10,9,1,25,10,15,3,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_MAVERICK-LLAMA_MAVERICK,90,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_185308_064981_3275eee6,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,1,1,3,3,0,4,2,2,0,0,0,8,4,4,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_235B-QWEN_3_235B,90,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_203543_665879_86bdb95b,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,7,2,0,2,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,1,1,0,7,3,4,8,4,4,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_30B-QWEN_3_30B,90,ctx1_fog00_p4ptrue_contract_none_selfish11,20260121_135730_777736_0720ceab,QWEN_3_30B-QWEN_3_30B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,15,3,1,2,0,0,75,0,75,0.5,140,False,True,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,1,0,6,2,4,3,2,1,12,2,10,5,3,2,3,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_SCOUT-LLAMA_SCOUT,90,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_130921_558442_ab9be1f2,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,6,0,0,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,5,3,2,1,1,0,1,3,5.0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,90,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_141747_964362_9c72aacd,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,9,0,0,0,0,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,90,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_143032_592745_a8188a54,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,6,0,0,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,2,2,1,1,2,0,2,0,0,0,8,4,4,2,2,0,1,3,5.0,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_MAVERICK-LLAMA_MAVERICK,90,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_150517_297990_a67969b0,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,7,0,0,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,1,1,0,1,3,0,3,1,0,1,8,4,4,3,3,0,1,2,4.0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_235B-QWEN_3_235B,90,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_161651_821335_f21c4d67,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,8,0,0,0,0,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,2,1,1,2,0,2,7,7,0,4,2,2,2,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_30B-QWEN_3_30B,90,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260121_140427_927174_e84795d2,QWEN_3_30B-QWEN_3_30B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,7,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_SCOUT-LLAMA_SCOUT,90,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_131036_227974_1f2db80c,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,8,1,0,1,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,1,3,,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,90,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_141842_243875_d61f44af,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,7,0,0,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,90,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_143136_376287_9726858c,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,5,0,0,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_MAVERICK-LLAMA_MAVERICK,90,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_151011_342227_b49e1eb6,LLAMA_MAVERICK-LLAMA_MAVERICK,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,7,1,0,1,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_235B-QWEN_3_235B,90,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_162026_578633_5b51ef15,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,9,0,0,0,0,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
QWEN_3_30B-QWEN_3_30B,90,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260121_142333_119203_9d0ebdf4,QWEN_3_30B-QWEN_3_30B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,9,7,0,7,0,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,1,0,1,4,0,4,1,1,0,4,4,0,4,3,1,1,0,1,1,3,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
LLAMA_SCOUT-LLAMA_SCOUT,91,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_131208_970259_4cb325c9,LLAMA_SCOUT-LLAMA_SCOUT,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,0,0,140,67,73,0.021428571428571352,140,True,True,5,4,1,1,0,1,4,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,,0,0,0,0,0,0,2,0,3,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,91,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_142029_506680_e073ec88,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,0,0,140,65,75,0.03571428571428581,140,True,True,1,1,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,91,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_143432_482916_25b40a9e,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,0,0,140,60,80,0.0714285714285714,140,True,True,1,1,0,1,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,2,3,0
